userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
364,9,34.0,24.0,25.0,69.5,9.5,9.5,48.5,38.0,0.0,0.0,5.5,13.0,5.0,30.0,12.5,3.0,5.5,0.0
365,21,79.0,17.5,31.0,119.5,46.5,0.0,153.0,13.5,0.0,3.0,23.5,57.5,19.0,73.0,50.0,72.0,4.0,5.0
366,9,60.5,36.5,36.5,84.5,7.5,0.0,32.0,24.5,0.0,6.5,5.0,3.0,0.0,12.5,22.0,10.0,0.0,4.0
367,98,144.5,7.5,17.5,347.0,146.0,0.0,216.0,44.0,0.0,80.5,3.5,8.0,41.0,116.0,147.0,281.5,27.0,7.5
368,6,15.0,5.0,4.0,27.0,6.0,0.0,24.0,8.0,0.0,15.0,0.0,4.0,5.0,18.0,28.0,21.0,3.0,0.0
369,19,50.0,12.0,18.0,64.0,37.0,0.0,82.0,21.0,0.0,4.0,12.0,12.0,15.0,43.0,27.0,74.0,15.0,8.0
370,46,124.0,4.0,4.5,87.5,45.0,0.0,154.5,75.5,9.5,66.0,3.0,7.0,50.5,47.0,132.0,112.5,32.0,8.0
371,49,130.0,28.5,28.5,152.5,169.0,0.0,403.0,67.5,1.0,23.0,39.5,8.0,57.5,145.0,48.5,251.5,41.5,4.0
372,2,4.0,0.0,0.0,95.0,3.0,0.0,43.0,5.0,0.0,0.0,0.0,27.0,0.0,96.0,2.0,0.0,4.0,0.0
373,20,55.0,9.0,23.0,439.0,108.0,19.0,437.0,63.0,18.0,32.0,0.0,27.0,38.0,167.0,56.0,84.0,62.0,4.0
374,9,22.0,6.0,12.0,44.0,18.0,0.0,45.0,13.0,0.0,6.0,4.0,4.0,7.0,21.0,12.0,39.0,4.0,0.0
375,12,32.0,2.0,2.0,16.0,25.0,0.0,38.0,1.0,0.0,10.0,6.0,2.0,0.0,14.0,14.0,54.0,7.0,3.0
376,6,12.0,3.0,3.0,39.0,46.0,0.0,173.0,3.0,15.0,10.0,0.0,4.0,20.0,63.0,0.0,30.0,34.0,8.0
377,2,26.0,10.0,33.0,60.0,6.5,0.0,22.0,59.5,0.0,5.0,9.5,7.5,0.0,15.5,4.0,8.0,0.0,0.0
378,25,29.5,18.0,18.0,189.5,111.5,4.0,328.0,69.0,4.5,15.5,9.5,18.5,51.5,128.5,34.0,118.5,40.0,4.5
379,25,47.5,11.0,14.5,68.5,82.0,0.0,149.5,37.5,0.0,15.5,4.0,0.0,28.0,35.0,41.0,91.0,29.0,0.0
380,331,697.0,159.0,203.0,1489.0,609.5,96.5,1628.0,333.0,19.5,238.5,207.5,78.0,248.0,509.0,745.5,1046.5,183.5,49.5
381,28,81.0,55.0,62.0,160.0,30.0,0.0,166.0,28.0,0.0,21.0,5.0,29.0,14.0,116.0,36.0,64.0,10.0,3.0
382,29,219.0,138.5,263.5,489.5,21.5,23.0,466.5,187.5,0.0,5.0,63.5,136.0,16.0,403.5,37.0,34.5,14.0,2.0
383,22,63.0,5.0,13.0,56.0,38.0,2.0,101.0,11.0,0.0,0.0,4.0,3.0,24.0,35.0,30.0,99.0,10.0,0.0
384,243,415.0,56.0,72.0,531.0,411.5,0.0,529.0,190.5,9.0,177.0,58.0,22.0,137.5,215.5,323.5,676.0,60.0,20.0
385,32,39.0,0.0,6.0,122.0,90.0,2.0,184.0,17.0,0.0,17.0,4.0,0.0,19.0,85.0,37.0,137.0,23.0,12.0
386,24,56.0,14.0,15.0,111.0,48.0,0.0,190.0,19.0,0.0,47.0,0.0,10.0,57.0,63.0,59.0,109.0,18.0,0.0
387,12,76.0,23.0,49.0,528.0,140.0,5.0,737.0,56.0,48.0,8.0,0.0,171.0,78.0,349.0,18.0,110.0,87.0,45.0
388,180,429.5,49.5,75.0,894.0,598.5,86.0,1716.5,188.5,44.5,131.5,31.5,43.0,221.5,444.5,279.5,714.5,265.5,58.5
389,20,57.0,8.0,19.0,62.0,23.0,0.0,64.0,8.0,0.0,5.0,8.0,8.0,6.0,48.0,23.0,45.0,17.0,13.0
390,79,178.0,6.0,16.0,179.0,73.0,0.0,148.0,34.0,0.0,13.0,0.0,0.0,18.0,100.0,108.0,180.0,13.0,11.0
391,13,35.0,0.0,8.0,103.0,54.0,5.0,345.0,9.0,22.0,1.0,2.0,1.0,22.0,122.0,15.0,63.0,39.0,12.0
392,2,5.5,7.5,12.0,33.5,13.0,0.0,50.0,6.0,0.0,3.0,4.5,8.5,1.0,31.0,4.0,5.0,0.0,0.0
393,10,14.0,2.5,7.0,91.5,18.5,9.5,75.5,5.5,0.0,7.5,0.0,11.5,1.5,43.0,17.5,13.5,15.0,4.5
394,59,162.0,24.0,29.5,255.0,121.5,13.5,198.0,64.0,2.0,16.5,27.0,25.5,70.0,109.0,99.0,159.0,15.5,2.0
395,13,42.0,0.0,4.0,14.0,7.0,0.0,26.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,64.0,21.0,3.0,0.0
396,47,127.0,30.0,65.0,181.0,49.0,0.0,148.0,76.0,0.0,49.0,13.0,31.0,36.0,118.0,83.0,126.0,20.0,18.0
397,23,79.0,84.5,64.0,96.0,13.5,3.0,64.0,29.0,0.0,8.0,11.5,0.0,4.0,16.5,44.5,53.0,4.5,4.0
398,23,75.0,14.0,29.0,113.0,28.0,0.0,35.0,52.0,0.0,12.0,0.0,25.0,8.0,32.0,42.0,35.0,10.0,5.0
399,3,11.0,3.0,4.0,25.0,17.0,0.0,28.0,0.0,0.0,4.0,0.0,3.0,6.0,15.0,3.0,27.0,0.0,0.0
400,19,49.0,21.0,32.0,73.0,52.0,0.0,92.0,26.0,0.0,8.0,12.0,21.0,15.0,36.0,30.0,86.0,19.0,7.0
401,32,129.0,23.0,23.0,90.0,9.0,0.0,81.0,25.0,0.0,74.0,0.0,10.0,8.0,18.0,230.0,85.0,9.0,3.0
402,125,458.5,171.5,145.0,550.5,80.5,12.0,360.0,236.5,3.5,20.5,159.5,44.0,59.0,321.0,304.0,163.0,36.5,13.0
403,3,8.0,4.0,4.0,27.0,15.0,0.0,18.0,21.0,0.0,70.0,0.0,0.0,10.0,8.0,12.0,29.0,0.0,0.0
404,9,21.0,5.0,10.0,50.0,32.0,0.0,52.0,7.0,0.0,7.0,0.0,8.0,10.0,23.0,19.0,37.0,0.0,3.0
405,131,364.5,29.5,61.0,476.0,201.5,14.5,745.0,92.0,7.5,19.0,14.0,64.5,94.5,363.5,118.5,320.5,129.5,97.5
406,11,84.5,63.0,31.5,81.0,33.5,5.0,200.0,72.5,5.0,5.5,8.5,3.5,33.5,65.5,42.0,44.0,13.5,4.5
407,36,133.0,42.5,39.0,387.5,199.0,58.5,936.0,101.0,8.0,43.5,32.5,50.0,101.5,349.0,76.5,239.0,60.0,5.0
408,45,132.0,30.0,59.0,370.0,135.0,12.0,371.0,73.0,21.0,57.0,6.0,35.0,86.0,206.0,139.0,206.0,32.0,13.0
409,10,33.0,10.0,15.0,72.0,53.0,0.0,148.0,15.0,0.0,1.0,4.0,4.0,13.0,35.0,10.0,50.0,4.0,4.0
410,13,55.5,9.5,11.0,40.5,14.5,0.0,23.0,20.0,0.0,0.0,0.0,0.0,14.5,18.5,28.5,42.5,10.5,0.0
411,1,3.0,0.0,0.0,11.0,29.0,0.0,77.0,4.0,0.0,15.0,0.0,0.0,9.0,20.0,12.0,18.0,6.0,0.0
412,54,101.0,42.0,47.0,284.0,90.0,0.0,261.0,49.0,0.0,57.0,4.0,18.0,54.0,181.0,59.0,176.0,19.0,0.0
413,11,31.0,0.0,4.0,26.0,15.0,0.0,29.0,4.0,0.0,0.0,0.0,4.0,8.0,26.0,9.0,41.0,0.0,4.0
414,12,18.0,6.0,6.0,101.0,33.0,0.0,107.0,12.0,0.0,7.0,0.0,7.0,6.0,71.0,10.0,37.0,16.0,0.0
415,14,47.0,6.0,10.0,14.0,23.0,0.0,44.0,3.0,0.0,0.0,6.0,6.0,5.0,16.0,26.0,68.0,12.0,3.0
416,31,57.0,6.0,18.0,160.0,40.0,5.0,147.0,17.0,0.0,17.0,6.0,6.0,10.0,92.0,29.0,118.0,11.0,6.0
417,50,145.5,40.0,44.5,206.0,93.0,9.5,221.5,63.5,3.5,4.0,13.5,21.0,31.0,76.5,56.0,128.0,96.5,4.0
418,69,221.5,77.5,94.5,246.5,81.5,3.5,217.0,63.0,3.5,31.0,28.5,34.5,49.5,182.0,81.0,210.5,13.0,4.5
419,11,37.0,26.5,33.5,98.5,26.5,4.5,95.0,23.5,0.0,8.0,0.0,10.5,13.0,35.5,6.0,22.5,12.5,8.0
420,16,93.0,37.0,86.0,138.0,29.0,0.0,138.0,64.0,3.0,19.0,4.0,73.0,33.0,102.0,34.0,42.0,23.0,9.0
421,17,34.0,11.0,19.0,41.0,17.0,0.0,78.0,11.0,0.0,5.0,10.0,9.0,5.0,48.0,13.0,37.0,16.0,10.0
422,15,49.0,26.0,35.0,131.0,74.0,9.0,187.0,26.0,5.0,17.0,0.0,5.0,31.0,95.0,27.0,74.0,23.0,8.0
423,90,200.0,106.5,53.5,549.5,310.5,56.5,534.5,154.0,26.5,145.5,25.0,49.0,123.0,118.0,183.5,337.5,66.0,76.5
424,3,9.5,12.5,9.0,54.5,27.0,0.0,48.0,5.5,3.5,4.5,0.0,0.0,8.0,11.5,3.5,19.5,3.0,3.5
425,21,85.5,26.5,26.5,62.5,50.5,0.0,81.0,34.5,3.5,13.0,0.0,4.0,18.0,9.5,20.0,31.0,17.5,14.5
426,99,264.0,67.5,93.0,202.0,165.0,0.0,380.0,153.5,4.0,100.0,85.0,14.0,101.0,105.5,172.0,295.5,60.0,5.0
427,21,92.5,37.5,45.5,383.5,135.5,227.5,709.0,37.5,5.0,22.5,3.5,57.5,67.5,208.5,26.5,139.5,51.5,8.5
428,45,214.5,69.0,90.5,249.0,106.5,26.0,238.0,101.0,0.0,22.0,45.5,32.5,39.5,72.0,138.0,127.0,28.5,12.0
429,3,8.5,5.0,2.5,7.0,8.5,0.0,38.5,16.5,0.0,14.0,0.0,0.0,15.5,14.5,2.5,25.0,0.0,0.0
430,97,299.5,112.0,99.0,447.0,249.5,22.0,521.0,176.5,17.5,85.0,44.0,47.5,131.0,183.5,185.0,337.0,46.0,28.0
431,54,201.5,42.0,64.0,348.0,210.0,18.5,715.0,100.5,9.5,29.0,17.5,35.5,90.0,314.5,96.0,204.5,90.0,6.0
432,22,47.0,9.0,9.0,83.0,116.5,0.0,128.5,18.5,5.0,25.5,4.5,4.0,48.5,8.0,45.0,119.5,23.0,0.0
433,58,172.0,56.0,55.5,287.5,202.5,8.5,362.0,77.5,12.0,33.0,44.0,16.5,69.5,97.0,147.0,199.0,41.0,17.5
434,25,78.0,39.0,54.0,202.0,145.0,17.0,444.0,24.0,25.0,14.0,8.0,38.0,68.0,153.0,47.0,162.0,46.0,22.0
435,7,39.0,13.0,8.0,41.0,7.0,0.0,23.0,0.0,0.0,8.0,0.0,3.0,5.0,11.0,43.0,16.0,9.0,0.0
436,5,17.0,0.0,6.0,47.0,44.0,3.0,211.0,11.0,0.0,7.0,0.0,8.0,24.0,63.0,4.0,35.0,41.0,5.0
437,5,42.0,39.0,39.0,30.0,8.0,4.0,30.0,16.0,0.0,3.0,15.0,27.0,0.0,28.0,7.0,16.0,0.0,7.0
438,5,11.5,4.0,4.0,21.0,28.5,0.0,53.0,8.0,0.0,0.0,14.0,0.0,23.0,0.0,18.0,28.0,8.5,4.5
439,57,163.0,14.0,30.0,443.0,108.0,0.0,311.0,47.0,3.0,69.0,4.0,30.0,40.0,145.0,247.0,140.0,24.0,1.0
440,18,45.0,15.0,25.0,46.0,37.0,0.0,52.0,24.0,0.0,7.0,13.0,11.0,11.0,18.0,22.0,57.0,13.0,8.0
441,24,76.5,9.0,12.5,148.5,77.0,26.5,300.5,20.0,8.0,7.0,3.5,12.5,28.0,81.5,28.0,86.5,56.5,3.5
442,64,250.0,134.5,160.5,430.0,139.5,43.0,339.0,125.0,4.0,37.0,29.5,91.0,31.0,176.0,84.0,158.5,80.5,23.0
443,19,89.0,83.5,20.0,38.0,28.0,0.0,68.5,59.5,0.0,19.0,9.0,0.0,5.0,14.5,87.0,39.0,9.5,0.0
444,2,8.0,1.0,2.0,12.0,4.0,0.0,39.0,3.0,4.0,3.0,0.0,7.0,7.0,8.0,0.0,14.0,4.0,0.0
445,8,12.5,0.0,6.0,22.5,22.0,0.0,36.5,4.0,0.0,9.5,0.0,0.0,7.5,9.5,13.0,19.0,5.0,0.0
446,13,65.0,4.0,9.0,0.0,24.0,0.0,38.0,42.5,0.0,0.0,27.0,0.0,13.0,9.5,40.0,50.5,9.5,0.0
447,22,54.0,15.0,30.0,95.0,55.0,2.0,137.0,21.0,0.0,6.0,10.0,14.0,3.0,62.0,20.0,71.0,15.0,12.0
448,14,67.0,3.0,3.0,11.0,15.0,0.0,13.0,17.0,0.0,5.0,15.0,0.0,5.0,3.0,55.0,25.0,3.0,0.0
449,6,29.0,13.0,13.0,25.0,28.0,0.0,53.0,7.0,0.0,5.0,12.0,13.0,8.0,13.0,8.0,56.0,5.0,5.0
450,27,89.5,28.0,18.5,153.0,177.5,9.5,295.0,37.5,18.5,18.5,22.0,13.0,82.5,55.5,87.0,179.5,36.5,5.0
451,7,20.0,0.0,7.0,68.0,14.0,51.0,82.0,9.0,4.0,0.0,3.0,2.0,10.0,53.0,8.0,14.0,4.0,0.0
452,162,347.0,45.5,124.0,1404.0,636.5,169.5,2770.0,165.0,67.0,138.0,4.0,88.0,315.5,915.0,233.0,896.0,259.5,76.0
453,68,125.0,14.0,30.0,124.0,59.0,0.0,82.0,39.0,0.0,4.0,0.0,4.0,0.0,36.0,113.0,99.0,14.0,22.0
454,10,20.0,0.0,0.0,21.5,75.0,0.0,80.5,0.0,0.0,4.0,10.0,0.0,15.0,5.0,22.0,53.0,11.0,5.0
455,14,38.5,9.5,9.5,34.5,41.0,0.0,28.0,10.5,0.0,3.5,3.5,3.5,20.0,11.0,24.0,62.5,3.5,0.0
456,48,160.5,42.0,21.0,43.0,45.0,0.0,42.5,60.5,0.0,4.0,38.0,0.0,15.5,24.5,114.0,79.0,8.0,4.0
457,176,209.5,47.0,61.5,809.5,424.5,41.5,800.0,123.0,31.5,165.0,20.5,27.0,183.5,262.5,154.0,517.5,35.0,20.5
458,37,110.0,16.0,23.0,76.0,57.0,0.0,107.5,43.0,0.0,12.0,4.0,6.5,11.0,56.0,63.5,84.5,16.0,7.0
459,9,37.0,5.0,10.0,28.0,12.0,0.0,19.0,19.0,0.0,0.0,0.0,5.0,12.0,20.0,22.0,37.0,0.0,0.0
460,48,157.0,61.5,108.5,615.0,184.5,22.0,436.0,113.5,24.5,24.0,4.0,65.5,74.0,231.5,83.0,173.0,14.5,19.5
461,198,413.0,114.0,146.0,783.5,358.5,13.0,873.0,216.5,24.0,198.0,34.5,85.5,146.5,438.0,261.0,558.5,58.0,36.5
462,9,18.5,0.0,0.0,147.5,14.0,4.0,62.0,16.5,0.0,6.0,0.0,3.0,11.5,76.5,17.5,25.0,9.0,3.5
463,141,338.0,56.0,84.0,562.0,239.0,0.0,778.0,149.0,14.0,147.0,8.0,54.0,147.0,412.0,292.0,455.0,100.0,24.0
464,15,41.0,14.0,23.0,46.0,28.0,0.0,30.0,11.0,0.0,7.0,5.0,10.0,9.0,32.0,22.0,44.0,0.0,4.0
465,4,25.0,4.0,19.5,79.0,32.5,0.0,94.5,25.0,0.0,0.0,8.0,5.0,3.5,65.0,3.0,27.0,0.0,0.0
466,53,239.0,147.0,179.0,380.0,63.0,13.0,352.0,115.0,3.0,34.0,14.0,130.0,53.0,205.0,109.0,92.0,57.0,19.0
467,2,17.0,0.0,0.0,87.0,41.0,0.0,205.0,4.0,0.0,4.0,0.0,0.0,26.0,86.0,9.0,35.0,3.0,7.0
468,230,654.5,219.0,291.5,1423.0,561.0,315.0,1903.5,347.0,125.5,185.5,50.0,205.0,309.0,681.5,381.0,718.0,224.5,80.0
469,3,13.0,8.5,2.0,34.0,9.0,0.0,44.0,8.5,0.0,5.0,0.0,5.0,4.0,26.5,6.5,24.0,0.0,0.0
470,10,44.5,19.0,13.5,57.5,36.0,0.0,106.0,56.5,26.5,69.5,0.0,16.0,32.5,33.0,34.0,65.5,8.0,0.0
471,91,324.0,100.0,126.5,210.5,61.0,11.5,214.5,98.0,0.0,101.0,19.5,52.0,36.5,90.5,143.0,277.5,82.5,4.5
472,119,454.0,180.5,213.5,1298.0,517.0,202.5,1612.5,222.0,106.0,150.5,20.5,156.5,210.0,600.5,236.0,550.0,182.5,95.5
473,34,91.0,33.5,37.5,142.0,73.0,5.0,158.5,41.5,5.0,4.0,41.5,5.0,18.0,69.0,52.5,75.5,25.0,5.0
474,11,38.0,9.0,13.0,59.0,22.0,0.0,74.0,18.0,0.0,19.0,5.0,37.0,0.0,45.0,19.0,15.0,7.0,9.0
475,352,601.5,155.5,167.0,531.0,334.5,16.5,694.0,237.5,8.0,131.5,265.5,30.5,135.5,149.5,474.0,553.5,107.5,25.0
476,15,24.0,7.0,5.0,55.0,30.0,0.0,72.0,15.0,0.0,23.0,0.0,4.0,15.0,17.0,19.0,42.0,0.0,1.0
477,11,26.0,0.5,2.5,23.5,6.5,0.0,3.5,4.5,0.0,2.0,4.0,0.5,1.0,0.0,44.0,16.5,0.0,4.0
478,29,117.0,0.0,0.0,102.0,103.5,0.0,201.0,51.0,4.5,0.0,40.0,0.0,44.0,29.0,55.5,84.0,23.5,4.0
479,31,137.5,21.0,40.5,149.0,99.5,12.0,176.5,74.5,0.0,18.5,57.0,0.0,43.5,58.5,61.5,81.5,28.0,4.0
480,133,382.0,93.0,125.0,488.0,364.0,16.5,655.0,189.0,9.5,129.5,101.5,27.0,222.5,221.5,291.5,638.5,74.5,16.5
481,83,309.0,92.0,78.0,467.5,316.5,97.0,1140.0,221.5,23.5,87.0,66.5,75.5,177.5,366.0,248.5,377.0,102.0,32.0
482,10,12.0,0.0,3.0,53.0,8.0,0.0,25.0,25.0,0.0,191.0,0.0,0.0,17.0,9.0,48.0,60.0,0.0,0.0
483,76,159.5,2.5,2.5,68.5,109.0,0.0,154.5,16.0,4.5,38.5,37.0,2.5,36.5,15.0,179.0,190.0,31.5,9.0
484,6,19.0,3.0,7.0,23.0,0.0,0.0,24.0,15.0,0.0,4.0,0.0,4.0,9.0,18.0,19.0,39.0,4.0,0.0
485,2,15.5,0.0,11.5,37.5,16.5,0.0,28.0,3.5,0.0,10.0,0.0,12.0,2.5,11.0,3.0,15.0,0.0,0.0
486,45,149.5,36.5,36.0,297.5,47.0,0.0,189.5,46.5,5.0,19.0,51.5,10.0,24.0,74.0,173.5,79.0,13.0,12.5
487,32,86.0,24.0,57.0,227.0,72.0,0.0,275.0,39.0,0.0,23.0,13.0,24.0,34.0,166.0,29.0,180.0,30.0,10.0
488,9,50.5,44.5,16.0,66.0,45.0,4.0,144.0,47.5,0.0,13.5,0.0,4.5,17.5,20.5,26.5,78.5,8.5,0.0
489,2,14.0,13.0,8.0,46.0,11.0,0.0,53.0,8.0,0.0,4.0,0.0,5.0,7.0,17.0,13.0,6.0,4.0,0.0
490,11,32.0,1.0,2.0,21.0,19.0,0.0,22.0,6.0,0.0,0.0,0.0,1.0,11.0,7.0,6.0,47.0,0.0,0.0
491,9,24.0,12.0,16.0,154.0,19.0,0.0,121.0,13.0,0.0,26.0,0.0,3.0,20.0,66.0,8.0,27.0,9.0,3.0
492,6,14.0,0.0,5.0,42.0,36.0,4.0,233.0,23.0,8.0,2.0,0.0,3.0,29.0,68.0,15.0,38.0,15.0,0.0
493,6,40.0,7.0,32.0,218.0,28.0,0.0,212.0,42.0,8.0,10.0,0.0,13.0,26.0,292.0,11.0,39.0,24.0,6.0
494,28,74.5,4.0,4.0,93.5,102.0,0.0,152.5,10.5,0.0,4.5,3.5,6.5,17.0,33.0,41.0,96.0,49.5,8.5
495,10,28.0,8.0,13.0,17.0,14.0,0.0,61.0,13.0,0.0,3.0,12.0,8.0,4.0,17.0,24.0,40.0,18.0,5.0
496,48,117.0,16.0,39.0,124.0,72.0,0.0,238.0,35.0,0.0,23.0,13.0,16.0,27.0,111.0,49.0,201.0,24.0,27.0
497,11,43.0,0.0,9.0,165.0,28.0,19.0,250.0,33.0,4.0,16.0,0.0,11.0,23.0,102.0,34.0,24.0,19.0,0.0
498,7,27.5,4.5,4.5,45.5,0.0,0.0,4.5,8.5,0.0,2.0,6.5,7.0,0.0,21.5,20.5,7.0,4.0,0.0
499,6,21.0,0.0,4.0,20.0,49.0,4.0,93.0,8.0,14.0,0.0,0.0,0.0,15.0,23.0,12.0,30.0,19.0,4.0
500,33,156.5,98.5,144.0,472.5,57.0,4.0,293.5,144.5,0.0,11.5,27.0,82.5,23.5,298.5,32.5,52.0,29.0,4.0
501,40,152.5,105.5,111.0,243.5,248.0,28.5,410.0,99.5,3.0,55.5,50.5,23.0,106.5,109.5,108.0,279.0,36.5,2.0
502,33,81.0,15.0,12.0,207.0,114.0,4.0,204.0,28.0,13.0,4.0,3.0,10.0,32.0,79.0,78.0,104.0,15.0,8.0
503,17,83.0,34.5,34.0,42.0,28.5,0.0,49.5,31.0,0.0,4.0,28.0,1.0,8.0,37.0,49.0,23.5,8.0,0.0
504,10,7.0,1.0,1.0,32.0,15.0,0.0,25.0,0.0,0.0,3.0,0.0,1.0,11.0,18.0,8.0,28.0,3.0,3.0
505,55,215.0,43.5,61.0,491.5,146.5,9.0,769.5,73.0,51.0,35.0,5.5,127.0,124.5,434.0,101.5,259.0,114.5,34.5
506,5,25.0,13.0,19.0,33.0,7.0,0.0,17.0,22.0,0.0,3.0,3.0,10.0,6.0,7.0,19.0,24.0,0.0,0.0
507,18,51.0,17.0,20.0,43.0,22.0,0.0,29.0,14.0,0.0,0.0,0.0,7.0,8.0,14.0,42.0,52.0,0.0,0.0
508,9,29.0,6.0,22.0,70.0,40.0,0.0,86.0,14.0,0.0,5.0,8.0,10.0,16.0,46.0,14.0,75.0,19.0,3.0
509,140,346.5,75.0,105.0,1150.0,563.0,131.0,1918.0,188.0,35.5,97.5,31.0,113.5,194.0,605.0,223.5,519.0,166.0,78.5
510,16,40.0,3.0,8.0,183.0,99.0,4.0,370.0,15.0,7.0,12.0,0.0,12.0,27.0,142.0,22.0,71.0,29.0,18.0
511,2,17.0,5.0,0.0,55.0,47.0,5.0,91.0,0.0,0.0,0.0,4.0,0.0,5.0,21.0,0.0,42.0,0.0,5.0
512,10,29.5,4.0,4.0,32.0,28.0,0.0,68.5,4.0,0.0,0.0,9.0,0.0,13.0,26.0,23.5,32.0,13.5,0.0
513,9,22.0,4.0,4.0,21.0,22.0,0.0,47.0,4.0,0.0,5.0,7.0,4.0,0.0,19.0,10.0,38.0,24.0,3.0
514,67,215.0,84.0,141.0,440.0,194.0,22.0,671.0,139.0,19.0,117.0,9.0,89.0,92.0,264.0,157.0,288.0,59.0,31.0
515,10,35.5,12.0,30.0,44.0,30.0,5.0,84.0,14.5,0.0,2.5,13.5,3.5,9.0,24.0,21.0,27.0,0.0,0.0
516,54,87.0,20.0,32.0,176.0,101.0,0.0,220.0,27.0,0.0,43.0,7.0,16.0,28.0,131.0,54.0,185.0,31.0,16.0
517,18,54.0,10.0,15.0,85.0,27.0,0.0,61.0,24.0,0.0,4.0,5.0,10.0,6.0,66.0,25.0,48.0,20.0,13.0
518,153,572.0,212.0,488.0,1240.0,232.0,2.0,865.0,351.0,0.0,228.0,9.0,213.0,119.0,634.0,313.0,468.0,41.0,40.0
519,32,116.0,47.5,14.5,418.0,117.0,25.5,283.5,79.5,5.0,39.0,7.0,22.0,36.0,81.0,88.0,88.5,37.0,18.0
520,57,137.5,32.5,43.0,134.0,146.0,0.0,248.0,61.0,13.0,26.0,25.5,12.0,55.0,69.5,96.0,161.0,43.5,3.0
521,17,37.0,3.5,3.5,39.0,66.0,0.0,115.0,19.0,0.0,4.5,8.5,8.0,36.5,37.5,36.0,78.0,14.0,0.0
522,77,111.5,24.0,24.5,348.5,218.0,5.5,372.0,31.5,9.0,17.5,35.0,16.5,47.5,126.0,92.5,172.0,48.0,14.5
523,51,161.0,43.0,55.0,163.0,96.5,0.0,198.0,69.0,5.0,28.5,20.0,34.0,47.5,138.5,100.0,157.0,22.5,9.0
524,20,70.5,7.0,11.5,60.0,73.0,0.0,126.0,45.0,0.0,16.0,30.0,0.0,30.0,22.0,30.5,89.5,6.0,7.5
525,86,218.0,13.0,32.0,99.0,97.0,0.0,128.0,67.0,0.0,44.0,5.0,4.0,27.0,45.0,245.0,208.0,13.0,9.0
526,8,36.5,21.5,21.5,20.0,9.0,0.0,56.5,20.0,0.0,12.5,13.0,0.0,24.0,17.0,46.0,56.5,0.0,0.0
527,46,120.5,10.0,19.0,144.5,64.5,0.0,229.0,47.0,0.0,21.5,6.0,8.5,14.0,103.5,72.5,90.0,40.0,17.5
528,34,81.0,3.5,3.5,175.0,80.5,7.0,201.5,35.5,0.0,16.5,7.5,17.5,42.0,92.0,59.0,93.5,10.5,6.5
529,49,187.5,51.0,109.0,790.0,238.5,114.0,1331.5,126.5,52.5,40.0,15.5,164.5,124.0,549.0,101.0,222.0,153.0,44.5
530,22,92.0,100.0,113.0,98.0,35.0,0.0,130.0,50.0,0.0,2.0,10.0,71.0,3.0,81.0,47.0,47.0,19.0,0.0
531,23,117.0,92.0,137.5,236.5,32.0,0.0,143.0,104.0,0.0,4.5,12.5,77.0,10.5,113.5,45.0,33.0,19.0,4.5
532,24,73.5,4.5,12.0,56.0,14.0,0.0,61.5,21.0,0.0,11.5,0.0,0.0,17.5,25.0,43.0,57.0,25.5,3.5
533,44,135.0,0.0,18.0,111.0,60.0,0.0,347.0,24.0,0.0,29.0,4.0,9.0,22.0,85.0,227.0,123.0,36.0,12.0
534,109,252.0,54.0,104.0,291.0,235.0,0.0,496.0,80.0,3.0,58.0,10.0,23.0,137.0,251.0,92.0,555.0,46.0,32.0
535,26,50.0,12.0,20.0,62.0,45.0,0.0,70.0,20.0,0.0,11.0,4.0,12.0,9.0,21.0,30.0,82.0,11.0,5.0
536,23,56.0,10.0,33.0,159.0,79.0,9.0,208.0,15.0,0.0,23.0,10.0,10.0,37.0,96.0,28.0,114.0,16.0,26.0
537,41,167.0,49.0,90.0,485.0,129.0,12.0,629.0,106.0,40.0,38.0,4.0,106.0,106.0,378.0,120.0,207.0,74.0,48.0
538,10,29.0,12.0,12.0,22.0,28.0,5.0,48.0,8.0,0.0,3.0,7.0,7.0,0.0,16.0,7.0,27.0,4.0,7.0
539,1,15.0,0.0,0.0,27.0,20.0,5.0,80.0,4.0,0.0,0.0,0.0,9.0,4.0,27.0,3.0,12.0,4.0,0.0
540,6,20.0,5.5,4.0,30.5,20.0,0.0,19.5,4.0,0.0,4.0,0.0,0.0,16.5,25.0,15.0,30.5,0.0,0.0
541,9,11.0,0.0,0.0,30.0,9.0,4.0,45.0,4.0,0.0,14.0,0.0,3.0,20.0,6.0,18.0,31.0,4.0,0.0
542,14,159.0,72.0,101.5,72.0,24.5,0.0,79.0,108.5,0.0,4.5,59.0,9.5,18.5,28.0,41.0,17.5,8.0,0.0
543,15,85.0,21.0,55.0,103.0,15.0,0.0,36.0,39.0,0.0,0.0,0.0,20.0,9.0,38.0,30.0,54.0,5.0,0.0
544,78,183.5,5.0,0.0,287.5,230.0,50.0,792.5,39.0,4.5,58.0,72.0,12.5,72.5,133.0,253.5,336.0,163.0,13.0
545,7,5.0,0.0,10.0,92.0,57.0,0.0,322.0,13.0,8.0,5.0,0.0,5.0,28.0,104.0,8.0,55.0,4.0,0.0
